 time            v(src)          v(A)            v(ZN)           v(load)         psupply        
 6.10100000e-10  0.00000000e+00  2.07361661e-05  1.09996333e+00  1.09995164e+00  7.96219714e-08 
 6.10300000e-10  0.00000000e+00  2.07028472e-05  1.09996342e+00  1.09995187e+00  8.12232041e-08 
 6.10500000e-10  0.00000000e+00  2.06700039e-05  1.09996350e+00  1.09995210e+00  7.92879233e-08 
 6.10700000e-10  0.00000000e+00  2.06375266e-05  1.09996359e+00  1.09995233e+00  8.08891569e-08 
 6.10900000e-10  0.00000000e+00  2.06055139e-05  1.09996367e+00  1.09995255e+00  7.89622830e-08 
 6.11100000e-10  0.00000000e+00  2.05738567e-05  1.09996375e+00  1.09995277e+00  8.05634323e-08 
 6.11300000e-10  0.00000000e+00  2.05426535e-05  1.09996383e+00  1.09995299e+00  7.86448396e-08 
 6.11500000e-10  0.00000000e+00  2.05117957e-05  1.09996391e+00  1.09995320e+00  8.02458221e-08 
 6.11700000e-10  0.00000000e+00  2.04813816e-05  1.09996398e+00  1.09995342e+00  7.83353877e-08 
 6.11900000e-10  0.00000000e+00  2.04513030e-05  1.09996406e+00  1.09995363e+00  7.99361231e-08 
 6.12100000e-10  0.00000000e+00  2.04216579e-05  1.09996414e+00  1.09995383e+00  7.80337268e-08 
 6.12300000e-10  0.00000000e+00  2.03923388e-05  1.09996421e+00  1.09995404e+00  7.96341375e-08 
 6.12500000e-10  0.00000000e+00  2.03634432e-05  1.09996429e+00  1.09995424e+00  7.77396616e-08 
 6.12700000e-10  0.00000000e+00  2.03348643e-05  1.09996436e+00  1.09995444e+00  7.93396726e-08 
 6.12900000e-10  0.00000000e+00  2.03066993e-05  1.09996443e+00  1.09995464e+00  7.74530019e-08 
 6.13100000e-10  0.00000000e+00  2.02788420e-05  1.09996450e+00  1.09995483e+00  7.90525402e-08 
 6.13300000e-10  0.00000000e+00  2.02513891e-05  1.09996457e+00  1.09995503e+00  7.71735620e-08 
 6.13500000e-10  0.00000000e+00  2.02242350e-05  1.09996464e+00  1.09995522e+00  7.87725566e-08 
 6.13700000e-10  0.00000000e+00  2.01974761e-05  1.09996471e+00  1.09995540e+00  7.69011607e-08 
 6.13900000e-10  0.00000000e+00  2.01710074e-05  1.09996478e+00  1.09995559e+00  7.84995433e-08 
 6.14100000e-10  0.00000000e+00  2.01449250e-05  1.09996485e+00  1.09995577e+00  7.66356217e-08 
 6.14300000e-10  0.00000000e+00  2.01191245e-05  1.09996491e+00  1.09995595e+00  7.82333258e-08 
 6.14500000e-10  0.00000000e+00  2.00937014e-05  1.09996498e+00  1.09995613e+00  7.63767730e-08 
 6.14700000e-10  0.00000000e+00  2.00685521e-05  1.09996504e+00  1.09995630e+00  7.79737341e-08 
 6.14900000e-10  0.00000000e+00  2.00437717e-05  1.09996510e+00  1.09995648e+00  7.61244467e-08 
 6.15100000e-10  0.00000000e+00  2.00192570e-05  1.09996517e+00  1.09995665e+00  7.77206027e-08 
 6.15300000e-10  0.00000000e+00  1.99951031e-05  1.09996523e+00  1.09995682e+00  7.58784793e-08 
 6.15500000e-10  0.00000000e+00  1.99712070e-05  1.09996529e+00  1.09995699e+00  7.74737697e-08 
 6.15700000e-10  0.00000000e+00  1.99476636e-05  1.09996535e+00  1.09995715e+00  7.56387115e-08 
 6.15900000e-10  0.00000000e+00  1.99243706e-05  1.09996541e+00  1.09995731e+00  7.72330780e-08 
 6.16100000e-10  0.00000000e+00  1.99014223e-05  1.09996547e+00  1.09995747e+00  7.54049878e-08 
 6.16300000e-10  0.00000000e+00  1.98787170e-05  1.09996553e+00  1.09995763e+00  7.69983738e-08 
 6.16500000e-10  0.00000000e+00  1.98563487e-05  1.09996559e+00  1.09995779e+00  7.51771566e-08 
 6.16700000e-10  0.00000000e+00  1.98342163e-05  1.09996564e+00  1.09995795e+00  7.67695070e-08 
 6.16900000e-10  0.00000000e+00  1.98124133e-05  1.09996570e+00  1.09995810e+00  7.49550702e-08 
 6.17100000e-10  0.00000000e+00  1.97908393e-05  1.09996575e+00  1.09995825e+00  7.65463324e-08 
 6.17300000e-10  0.00000000e+00  1.97695874e-05  1.09996581e+00  1.09995840e+00  7.47385844e-08 
 6.17500000e-10  0.00000000e+00  1.97485576e-05  1.09996586e+00  1.09995855e+00  7.63287070e-08 
 6.17700000e-10  0.00000000e+00  1.97278429e-05  1.09996592e+00  1.09995869e+00  7.45275589e-08 
 6.17900000e-10  0.00000000e+00  1.97073436e-05  1.09996597e+00  1.09995884e+00  7.61164924e-08 
 6.18100000e-10  0.00000000e+00  1.96871523e-05  1.09996602e+00  1.09995898e+00  7.43218568e-08 
 6.18300000e-10  0.00000000e+00  1.96671701e-05  1.09996607e+00  1.09995912e+00  7.59095531e-08 
 6.18500000e-10  0.00000000e+00  1.96474891e-05  1.09996612e+00  1.09995925e+00  7.41213445e-08 
 6.18700000e-10  0.00000000e+00  1.96280109e-05  1.09996617e+00  1.09995939e+00  7.57077574e-08 
 6.18900000e-10  0.00000000e+00  1.96088272e-05  1.09996622e+00  1.09995953e+00  7.39258917e-08 
 6.19100000e-10  0.00000000e+00  1.95898403e-05  1.09996627e+00  1.09995966e+00  7.55109765e-08 
 6.19300000e-10  0.00000000e+00  1.95711414e-05  1.09996632e+00  1.09995979e+00  7.37353718e-08 
 6.19500000e-10  0.00000000e+00  1.95526333e-05  1.09996637e+00  1.09995992e+00  7.53190849e-08 
 6.19700000e-10  0.00000000e+00  1.95344069e-05  1.09996641e+00  1.09996005e+00  7.35496610e-08 
 6.19900000e-10  0.00000000e+00  1.95163655e-05  1.09996646e+00  1.09996017e+00  7.51319608e-08 
 6.20100000e-10  0.00000000e+00  1.94985997e-05  1.09996650e+00  1.09996030e+00  7.33686387e-08 
 6.20300000e-10  0.00000000e+00  1.94810132e-05  1.09996655e+00  1.09996042e+00  7.49494844e-08 
 6.20500000e-10  0.00000000e+00  1.94636964e-05  1.09996659e+00  1.09996054e+00  7.31921869e-08 
 6.20700000e-10  0.00000000e+00  1.94465533e-05  1.09996664e+00  1.09996066e+00  7.47715404e-08 
 6.20900000e-10  0.00000000e+00  1.94296740e-05  1.09996668e+00  1.09996078e+00  7.30201919e-08 
 6.21100000e-10  0.00000000e+00  1.94129631e-05  1.09996672e+00  1.09996090e+00  7.45980144e-08 
 6.21300000e-10  0.00000000e+00  1.93965103e-05  1.09996677e+00  1.09996102e+00  7.28525409e-08 
 6.21500000e-10  0.00000000e+00  1.93802207e-05  1.09996681e+00  1.09996113e+00  7.44287967e-08 
 6.21700000e-10  0.00000000e+00  1.93641837e-05  1.09996685e+00  1.09996124e+00  7.26891256e-08 
 6.21900000e-10  0.00000000e+00  1.93483047e-05  1.09996689e+00  1.09996136e+00  7.42637796e-08 
 6.22100000e-10  0.00000000e+00  1.93326728e-05  1.09996693e+00  1.09996147e+00  7.25298392e-08 
 6.22300000e-10  0.00000000e+00  1.93171941e-05  1.09996697e+00  1.09996157e+00  7.41028576e-08 
 6.22500000e-10  0.00000000e+00  1.93019571e-05  1.09996701e+00  1.09996168e+00  7.23745784e-08 
 6.22700000e-10  0.00000000e+00  1.92868686e-05  1.09996705e+00  1.09996179e+00  7.39459289e-08 
 6.22900000e-10  0.00000000e+00  1.92720166e-05  1.09996709e+00  1.09996189e+00  7.22232424e-08 
 6.23100000e-10  0.00000000e+00  1.92573083e-05  1.09996712e+00  1.09996199e+00  7.37928932e-08 
 6.23300000e-10  0.00000000e+00  1.92428316e-05  1.09996716e+00  1.09996210e+00  7.20757324e-08 
 6.23500000e-10  0.00000000e+00  1.92284939e-05  1.09996720e+00  1.09996220e+00  7.36436534e-08 
 6.23700000e-10  0.00000000e+00  1.92143829e-05  1.09996723e+00  1.09996230e+00  7.19319528e-08 
 6.23900000e-10  0.00000000e+00  1.92004066e-05  1.09996727e+00  1.09996239e+00  7.34981147e-08 
 6.24100000e-10  0.00000000e+00  1.91866521e-05  1.09996731e+00  1.09996249e+00  7.17918096e-08 
 6.24300000e-10  0.00000000e+00  1.91730279e-05  1.09996734e+00  1.09996259e+00  7.33561846e-08 
 6.24500000e-10  0.00000000e+00  1.91596209e-05  1.09996738e+00  1.09996268e+00  7.16552119e-08 
 6.24700000e-10  0.00000000e+00  1.91463400e-05  1.09996741e+00  1.09996278e+00  7.32177729e-08 
 6.24900000e-10  0.00000000e+00  1.91332717e-05  1.09996744e+00  1.09996287e+00  7.15220702e-08 
 6.25100000e-10  0.00000000e+00  1.91203254e-05  1.09996748e+00  1.09996296e+00  7.30827916e-08 
 6.25300000e-10  0.00000000e+00  1.91075873e-05  1.09996751e+00  1.09996305e+00  7.13922986e-08 
 6.25500000e-10  0.00000000e+00  1.90949671e-05  1.09996754e+00  1.09996314e+00  7.29511549e-08 
 6.25700000e-10  0.00000000e+00  1.90825507e-05  1.09996757e+00  1.09996322e+00  7.12658115e-08 
 6.25900000e-10  0.00000000e+00  1.90702485e-05  1.09996761e+00  1.09996331e+00  7.28227795e-08 
 6.26100000e-10  0.00000000e+00  1.90581458e-05  1.09996764e+00  1.09996340e+00  7.11425274e-08 
 6.26300000e-10  0.00000000e+00  1.90461534e-05  1.09996767e+00  1.09996348e+00  7.26975837e-08 
 6.26500000e-10  0.00000000e+00  1.90343564e-05  1.09996770e+00  1.09996356e+00  7.10223655e-08 
 6.26700000e-10  0.00000000e+00  1.90226661e-05  1.09996773e+00  1.09996365e+00  7.25754882e-08 
 6.26900000e-10  0.00000000e+00  1.90111671e-05  1.09996776e+00  1.09996373e+00  7.09052474e-08 
 6.27100000e-10  0.00000000e+00  1.89997712e-05  1.09996779e+00  1.09996381e+00  7.24564153e-08 
 6.27300000e-10  0.00000000e+00  1.89885627e-05  1.09996782e+00  1.09996389e+00  7.07910967e-08 
 6.27500000e-10  0.00000000e+00  1.89774538e-05  1.09996785e+00  1.09996396e+00  7.23402897e-08 
 6.27700000e-10  0.00000000e+00  1.89665284e-05  1.09996787e+00  1.09996404e+00  7.06798394e-08 
 6.27900000e-10  0.00000000e+00  1.89556992e-05  1.09996790e+00  1.09996412e+00  7.22270377e-08 
 6.28100000e-10  0.00000000e+00  1.89450498e-05  1.09996793e+00  1.09996419e+00  7.05714020e-08 
 6.28300000e-10  0.00000000e+00  1.89344933e-05  1.09996796e+00  1.09996427e+00  7.21165873e-08 
 6.28500000e-10  0.00000000e+00  1.89241129e-05  1.09996798e+00  1.09996434e+00  7.04657145e-08 
 6.28700000e-10  0.00000000e+00  1.89138222e-05  1.09996801e+00  1.09996441e+00  7.20088690e-08 
 6.28900000e-10  0.00000000e+00  1.89037040e-05  1.09996804e+00  1.09996448e+00  7.03627073e-08 
 6.29100000e-10  0.00000000e+00  1.88936724e-05  1.09996806e+00  1.09996455e+00  7.19038140e-08 
 6.29300000e-10  0.00000000e+00  1.88838098e-05  1.09996809e+00  1.09996462e+00  7.02623136e-08 
 6.29500000e-10  0.00000000e+00  1.88740307e-05  1.09996811e+00  1.09996469e+00  7.18013564e-08 
 6.29700000e-10  0.00000000e+00  1.88644172e-05  1.09996814e+00  1.09996476e+00  7.01644675e-08 
 6.29900000e-10  0.00000000e+00  1.88548842e-05  1.09996816e+00  1.09996483e+00  7.17014308e-08 
 6.30100000e-10  0.00000000e+00  1.88455136e-05  1.09996819e+00  1.09996489e+00  7.00691051e-08 
 6.30300000e-10  0.00000000e+00  1.88362206e-05  1.09996821e+00  1.09996496e+00  7.16039743e-08 
 6.30500000e-10  0.00000000e+00  1.88270866e-05  1.09996823e+00  1.09996502e+00  6.99761640e-08 
 6.30700000e-10  0.00000000e+00  1.88180275e-05  1.09996826e+00  1.09996509e+00  7.15089249e-08 
 6.30900000e-10  0.00000000e+00  1.88091243e-05  1.09996828e+00  1.09996515e+00  6.98855833e-08 
 6.31100000e-10  0.00000000e+00  1.88002931e-05  1.09996830e+00  1.09996521e+00  7.14162228e-08 
 6.31300000e-10  0.00000000e+00  1.87916148e-05  1.09996833e+00  1.09996528e+00  6.97973040e-08 
 6.31500000e-10  0.00000000e+00  1.87830058e-05  1.09996835e+00  1.09996534e+00  7.13258092e-08 
 6.31700000e-10  0.00000000e+00  1.87745467e-05  1.09996837e+00  1.09996540e+00  6.97112680e-08 
 6.31900000e-10  0.00000000e+00  1.87661544e-05  1.09996839e+00  1.09996545e+00  7.12376270e-08 
 6.32100000e-10  0.00000000e+00  1.87579089e-05  1.09996841e+00  1.09996551e+00  6.96274192e-08 
 6.32300000e-10  0.00000000e+00  1.87497278e-05  1.09996843e+00  1.09996557e+00  7.11516206e-08 
 6.32500000e-10  0.00000000e+00  1.87416906e-05  1.09996845e+00  1.09996563e+00  6.95457025e-08 
 6.32700000e-10  0.00000000e+00  1.87337152e-05  1.09996847e+00  1.09996568e+00  7.10677354e-08 
 6.32900000e-10  0.00000000e+00  1.87258811e-05  1.09996850e+00  1.09996574e+00  6.94660644e-08 
 6.33100000e-10  0.00000000e+00  1.87181063e-05  1.09996852e+00  1.09996579e+00  7.09859187e-08 
 6.33300000e-10  0.00000000e+00  1.87104701e-05  1.09996853e+00  1.09996585e+00  6.93884530e-08 
 6.33500000e-10  0.00000000e+00  1.87028909e-05  1.09996855e+00  1.09996590e+00  7.09061189e-08 
 6.33700000e-10  0.00000000e+00  1.86954475e-05  1.09996857e+00  1.09996595e+00  6.93128168e-08 
 6.33900000e-10  0.00000000e+00  1.86880590e-05  1.09996859e+00  1.09996601e+00  7.08282854e-08 
 6.34100000e-10  0.00000000e+00  1.86808036e-05  1.09996861e+00  1.09996606e+00  6.92391067e-08 
 6.34300000e-10  0.00000000e+00  1.86736009e-05  1.09996863e+00  1.09996611e+00  7.07523694e-08 
 6.34500000e-10  0.00000000e+00  1.86665288e-05  1.09996865e+00  1.09996616e+00  6.91672738e-08 
 6.34700000e-10  0.00000000e+00  1.86595072e-05  1.09996867e+00  1.09996621e+00  7.06783228e-08 
 6.34900000e-10  0.00000000e+00  1.86526138e-05  1.09996868e+00  1.09996626e+00  6.90972714e-08 
 6.35100000e-10  0.00000000e+00  1.86457687e-05  1.09996870e+00  1.09996631e+00  7.06060992e-08 
 6.35300000e-10  0.00000000e+00  1.86390494e-05  1.09996872e+00  1.09996635e+00  6.90290531e-08 
 6.35500000e-10  0.00000000e+00  1.86323765e-05  1.09996874e+00  1.09996640e+00  7.05356528e-08 
 6.35700000e-10  0.00000000e+00  1.86258269e-05  1.09996875e+00  1.09996645e+00  6.89625744e-08 
 6.35900000e-10  0.00000000e+00  1.86193217e-05  1.09996877e+00  1.09996649e+00  7.04669396e-08 
 6.36100000e-10  0.00000000e+00  1.86129376e-05  1.09996879e+00  1.09996654e+00  6.88977915e-08 
 6.36300000e-10  0.00000000e+00  1.86065959e-05  1.09996880e+00  1.09996658e+00  7.03999159e-08 
 6.36500000e-10  0.00000000e+00  1.86003731e-05  1.09996882e+00  1.09996663e+00  6.88346618e-08 
 6.36700000e-10  0.00000000e+00  1.85941908e-05  1.09996884e+00  1.09996667e+00  7.03345401e-08 
 6.36900000e-10  0.00000000e+00  1.85881252e-05  1.09996885e+00  1.09996671e+00  6.87731436e-08 
 6.37100000e-10  0.00000000e+00  1.85820983e-05  1.09996887e+00  1.09996676e+00  7.02707708e-08 
 6.37300000e-10  0.00000000e+00  1.85761859e-05  1.09996888e+00  1.09996680e+00  6.87131963e-08 
 6.37500000e-10  0.00000000e+00  1.85703105e-05  1.09996890e+00  1.09996684e+00  7.02085677e-08 
 6.37700000e-10  0.00000000e+00  1.85645475e-05  1.09996891e+00  1.09996688e+00  6.86547808e-08 
 6.37900000e-10  0.00000000e+00  1.85588197e-05  1.09996893e+00  1.09996692e+00  7.01478922e-08 
 6.38100000e-10  0.00000000e+00  1.85532023e-05  1.09996894e+00  1.09996696e+00  6.85978582e-08 
 6.38300000e-10  0.00000000e+00  1.85476184e-05  1.09996896e+00  1.09996700e+00  7.00887059e-08 
 6.38500000e-10  0.00000000e+00  1.85421429e-05  1.09996897e+00  1.09996704e+00  6.85423913e-08 
 6.38700000e-10  0.00000000e+00  1.85366994e-05  1.09996898e+00  1.09996708e+00  7.00309716e-08 
 6.38900000e-10  0.00000000e+00  1.85313622e-05  1.09996900e+00  1.09996711e+00  6.84883433e-08 
 6.39100000e-10  0.00000000e+00  1.85260554e-05  1.09996901e+00  1.09996715e+00  6.99746534e-08 
 6.39300000e-10  0.00000000e+00  1.85208530e-05  1.09996903e+00  1.09996719e+00  6.84356783e-08 
 6.39500000e-10  0.00000000e+00  1.85156796e-05  1.09996904e+00  1.09996723e+00  6.99197155e-08 
 6.39700000e-10  0.00000000e+00  1.85106087e-05  1.09996905e+00  1.09996726e+00  6.83843619e-08 
 6.39900000e-10  0.00000000e+00  1.85055651e-05  1.09996907e+00  1.09996730e+00  6.98661240e-08 
 6.40100000e-10  0.00000000e+00  1.85006223e-05  1.09996908e+00  1.09996733e+00  6.83343603e-08 
 6.40300000e-10  0.00000000e+00  1.84957055e-05  1.09996909e+00  1.09996737e+00  6.98138451e-08 
 6.40500000e-10  0.00000000e+00  1.84908876e-05  1.09996910e+00  1.09996740e+00  6.82856399e-08 
 6.40700000e-10  0.00000000e+00  1.84860942e-05  1.09996912e+00  1.09996744e+00  6.97628462e-08 
 6.40900000e-10  0.00000000e+00  1.84813980e-05  1.09996913e+00  1.09996747e+00  6.82381687e-08 
 6.41100000e-10  0.00000000e+00  1.84767250e-05  1.09996914e+00  1.09996750e+00  6.97130951e-08 
 6.41300000e-10  0.00000000e+00  1.84721475e-05  1.09996915e+00  1.09996753e+00  6.81919155e-08 
 6.41500000e-10  0.00000000e+00  1.84675918e-05  1.09996916e+00  1.09996757e+00  6.96645612e-08 
 6.41700000e-10  0.00000000e+00  1.84631300e-05  1.09996918e+00  1.09996760e+00  6.81468494e-08 
 6.41900000e-10  0.00000000e+00  1.84586886e-05  1.09996919e+00  1.09996763e+00  6.96172135e-08 
 6.42100000e-10  0.00000000e+00  1.84543396e-05  1.09996920e+00  1.09996766e+00  6.81029403e-08 
 6.42300000e-10  0.00000000e+00  1.84500097e-05  1.09996921e+00  1.09996769e+00  6.95710228e-08 
 6.42500000e-10  0.00000000e+00  1.84457706e-05  1.09996922e+00  1.09996772e+00  6.80601597e-08 
 6.42700000e-10  0.00000000e+00  1.84415494e-05  1.09996923e+00  1.09996775e+00  6.95259605e-08 
 6.42900000e-10  0.00000000e+00  1.84374174e-05  1.09996924e+00  1.09996778e+00  6.80184788e-08 
 6.43100000e-10  0.00000000e+00  1.84333021e-05  1.09996925e+00  1.09996781e+00  6.94819981e-08 
 6.43300000e-10  0.00000000e+00  1.84292745e-05  1.09996926e+00  1.09996784e+00  6.79778698e-08 
 6.43500000e-10  0.00000000e+00  1.84252626e-05  1.09996927e+00  1.09996787e+00  6.94391086e-08 
 6.43700000e-10  0.00000000e+00  1.84213368e-05  1.09996928e+00  1.09996789e+00  6.79383059e-08 
 6.43900000e-10  0.00000000e+00  1.84174255e-05  1.09996929e+00  1.09996792e+00  6.93972647e-08 
 6.44100000e-10  0.00000000e+00  1.84135989e-05  1.09996930e+00  1.09996795e+00  6.78997610e-08 
 6.44300000e-10  0.00000000e+00  1.84097857e-05  1.09996931e+00  1.09996798e+00  6.93564408e-08 
 6.44500000e-10  0.00000000e+00  1.84060559e-05  1.09996932e+00  1.09996800e+00  6.78622092e-08 
 6.44700000e-10  0.00000000e+00  1.84023384e-05  1.09996933e+00  1.09996803e+00  6.93166117e-08 
 6.44900000e-10  0.00000000e+00  1.83987028e-05  1.09996934e+00  1.09996805e+00  6.78256255e-08 
 6.45100000e-10  0.00000000e+00  1.83950785e-05  1.09996935e+00  1.09996808e+00  6.92777518e-08 
 6.45300000e-10  0.00000000e+00  1.83915349e-05  1.09996936e+00  1.09996811e+00  6.77899854e-08 
 6.45500000e-10  0.00000000e+00  1.83880015e-05  1.09996937e+00  1.09996813e+00  6.92398378e-08 
 6.45700000e-10  0.00000000e+00  1.83845474e-05  1.09996938e+00  1.09996816e+00  6.77552654e-08 
 6.45900000e-10  0.00000000e+00  1.83811027e-05  1.09996939e+00  1.09996818e+00  6.92028458e-08 
 6.46100000e-10  0.00000000e+00  1.83777359e-05  1.09996940e+00  1.09996820e+00  6.77214422e-08 
 6.46300000e-10  0.00000000e+00  1.83743775e-05  1.09996941e+00  1.09996823e+00  6.91667525e-08 
 6.46500000e-10  0.00000000e+00  1.83710959e-05  1.09996941e+00  1.09996825e+00  6.76884930e-08 
 6.46700000e-10  0.00000000e+00  1.83678217e-05  1.09996942e+00  1.09996827e+00  6.91315364e-08 
 6.46900000e-10  0.00000000e+00  1.83646230e-05  1.09996943e+00  1.09996830e+00  6.76563961e-08 
 6.47100000e-10  0.00000000e+00  1.83614310e-05  1.09996944e+00  1.09996832e+00  6.90971751e-08 
 6.47300000e-10  0.00000000e+00  1.83583132e-05  1.09996945e+00  1.09996834e+00  6.76251298e-08 
 6.47500000e-10  0.00000000e+00  1.83552011e-05  1.09996946e+00  1.09996836e+00  6.90636474e-08 
 6.47700000e-10  0.00000000e+00  1.83521621e-05  1.09996946e+00  1.09996839e+00  6.75946735e-08 
 6.47900000e-10  0.00000000e+00  1.83491281e-05  1.09996947e+00  1.09996841e+00  6.90309325e-08 
 6.48100000e-10  0.00000000e+00  1.83461659e-05  1.09996948e+00  1.09996843e+00  6.75650065e-08 
 6.48300000e-10  0.00000000e+00  1.83432079e-05  1.09996949e+00  1.09996845e+00  6.89990103e-08 
 6.48500000e-10  0.00000000e+00  1.83403207e-05  1.09996949e+00  1.09996847e+00  6.75361087e-08 
 6.48700000e-10  0.00000000e+00  1.83374368e-05  1.09996950e+00  1.09996849e+00  6.89678610e-08 
 6.48900000e-10  0.00000000e+00  1.83346226e-05  1.09996951e+00  1.09996851e+00  6.75079611e-08 
 6.49100000e-10  0.00000000e+00  1.83318109e-05  1.09996952e+00  1.09996853e+00  6.89374655e-08 
 6.49300000e-10  0.00000000e+00  1.83290679e-05  1.09996952e+00  1.09996855e+00  6.74805445e-08 
 6.49500000e-10  0.00000000e+00  1.83263267e-05  1.09996953e+00  1.09996857e+00  6.89078049e-08 
 6.49700000e-10  0.00000000e+00  1.83236531e-05  1.09996954e+00  1.09996859e+00  6.74538408e-08 
 6.49900000e-10  0.00000000e+00  1.83209805e-05  1.09996954e+00  1.09996861e+00  6.88788611e-08 
 6.50100000e-10  0.00000000e+00  1.83183745e-05  1.09996955e+00  1.09996863e+00  6.74278315e-08 
 6.50300000e-10  0.00000000e+00  1.83157689e-05  1.09996956e+00  1.09996864e+00  6.88506160e-08 
 6.50500000e-10  0.00000000e+00  1.83132288e-05  1.09996956e+00  1.09996866e+00  6.74024996e-08 
 6.50700000e-10  0.00000000e+00  1.83106885e-05  1.09996957e+00  1.09996868e+00  6.88230525e-08 
 6.50900000e-10  0.00000000e+00  1.83082127e-05  1.09996958e+00  1.09996870e+00  6.73778275e-08 
 6.51100000e-10  0.00000000e+00  1.83057359e-05  1.09996958e+00  1.09996872e+00  6.87961536e-08 
 6.51300000e-10  0.00000000e+00  1.83033227e-05  1.09996959e+00  1.09996873e+00  6.73537994e-08 
 6.51500000e-10  0.00000000e+00  1.83009079e-05  1.09996960e+00  1.09996875e+00  6.87699028e-08 
 6.51700000e-10  0.00000000e+00  1.82985559e-05  1.09996960e+00  1.09996877e+00  6.73303980e-08 
 6.51900000e-10  0.00000000e+00  1.82962015e-05  1.09996961e+00  1.09996878e+00  6.87442839e-08 
 6.52100000e-10  0.00000000e+00  1.82939090e-05  1.09996962e+00  1.09996880e+00  6.73076080e-08 
 6.52300000e-10  0.00000000e+00  1.82916135e-05  1.09996962e+00  1.09996882e+00  6.87192813e-08 
 6.52500000e-10  0.00000000e+00  1.82893790e-05  1.09996963e+00  1.09996883e+00  6.72854139e-08 
 6.52700000e-10  0.00000000e+00  1.82871410e-05  1.09996963e+00  1.09996885e+00  6.86948797e-08 
 6.52900000e-10  0.00000000e+00  1.82849630e-05  1.09996964e+00  1.09996886e+00  6.72638009e-08 
 6.53100000e-10  0.00000000e+00  1.82827810e-05  1.09996964e+00  1.09996888e+00  6.86710642e-08 
 6.53300000e-10  0.00000000e+00  1.82806582e-05  1.09996965e+00  1.09996889e+00  6.72427538e-08 
 6.53500000e-10  0.00000000e+00  1.82785308e-05  1.09996966e+00  1.09996891e+00  6.86478200e-08 
 6.53700000e-10  0.00000000e+00  1.82764617e-05  1.09996966e+00  1.09996892e+00  6.72222590e-08 
 6.53900000e-10  0.00000000e+00  1.82743875e-05  1.09996967e+00  1.09996894e+00  6.86251331e-08 
 6.54100000e-10  0.00000000e+00  1.82723708e-05  1.09996967e+00  1.09996895e+00  6.72023018e-08 
 6.54300000e-10  0.00000000e+00  1.82703484e-05  1.09996968e+00  1.09996897e+00  6.86029899e-08 
 6.54500000e-10  0.00000000e+00  1.82683828e-05  1.09996968e+00  1.09996898e+00  6.71828690e-08 
 6.54700000e-10  0.00000000e+00  1.82664110e-05  1.09996969e+00  1.09996900e+00  6.85813765e-08 
 6.54900000e-10  0.00000000e+00  1.82644951e-05  1.09996969e+00  1.09996901e+00  6.71639474e-08 
 6.55100000e-10  0.00000000e+00  1.82625727e-05  1.09996970e+00  1.09996902e+00  6.85602801e-08 
 6.55300000e-10  0.00000000e+00  1.82607053e-05  1.09996970e+00  1.09996904e+00  6.71455238e-08 
 6.55500000e-10  0.00000000e+00  1.82588309e-05  1.09996971e+00  1.09996905e+00  6.85396875e-08 
 6.55700000e-10  0.00000000e+00  1.82570108e-05  1.09996971e+00  1.09996906e+00  6.71275859e-08 
 6.55900000e-10  0.00000000e+00  1.82551833e-05  1.09996972e+00  1.09996907e+00  6.85195865e-08 
 6.56100000e-10  0.00000000e+00  1.82534093e-05  1.09996972e+00  1.09996909e+00  6.71101213e-08 
 6.56300000e-10  0.00000000e+00  1.82516274e-05  1.09996973e+00  1.09996910e+00  6.84999650e-08 
 6.56500000e-10  0.00000000e+00  1.82498984e-05  1.09996973e+00  1.09996911e+00  6.70931180e-08 
 6.56700000e-10  0.00000000e+00  1.82481610e-05  1.09996973e+00  1.09996913e+00  6.84808109e-08 
 6.56900000e-10  0.00000000e+00  1.82464758e-05  1.09996974e+00  1.09996914e+00  6.70765643e-08 
 6.57100000e-10  0.00000000e+00  1.82447818e-05  1.09996974e+00  1.09996915e+00  6.84621122e-08 
 6.57300000e-10  0.00000000e+00  1.82431394e-05  1.09996975e+00  1.09996916e+00  6.70604488e-08 
 6.57500000e-10  0.00000000e+00  1.82414877e-05  1.09996975e+00  1.09996917e+00  6.84438587e-08 
 6.57700000e-10  0.00000000e+00  1.82398868e-05  1.09996976e+00  1.09996918e+00  6.70447606e-08 
 6.57900000e-10  0.00000000e+00  1.82382764e-05  1.09996976e+00  1.09996920e+00  6.84260385e-08 
 6.58100000e-10  0.00000000e+00  1.82367161e-05  1.09996976e+00  1.09996921e+00  6.70294889e-08 
 6.58300000e-10  0.00000000e+00  1.82351458e-05  1.09996977e+00  1.09996922e+00  6.84086411e-08 
 6.58500000e-10  0.00000000e+00  1.82336251e-05  1.09996977e+00  1.09996923e+00  6.70146228e-08 
 6.58700000e-10  0.00000000e+00  1.82320941e-05  1.09996978e+00  1.09996924e+00  6.83916560e-08 
 6.58900000e-10  0.00000000e+00  1.82306119e-05  1.09996978e+00  1.09996925e+00  6.70001522e-08 
 6.59100000e-10  0.00000000e+00  1.82291191e-05  1.09996978e+00  1.09996926e+00  6.83750733e-08 
 6.59300000e-10  0.00000000e+00  1.82276745e-05  1.09996979e+00  1.09996927e+00  6.69860673e-08 
 6.59500000e-10  0.00000000e+00  1.82262189e-05  1.09996979e+00  1.09996928e+00  6.83588825e-08 
 6.59700000e-10  0.00000000e+00  1.82248109e-05  1.09996980e+00  1.09996929e+00  6.69723580e-08 
